timestamp,title,price,original_price,shipping,item_url,discount_percentage
2025-10-31 17:09:04,Samsung Galaxy S24+ 256GB S926U Unlocked - Open Box,418.99,999.99,Shipping info unavailable,https://www.ebay.com/itm/257131323419?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,58.1
2025-10-31 17:09:04,Sony SRSXV800 XSeries Wireless Portable Bluetooth Karaoke Party Speaker Black,369.99,369.99,Shipping info unavailable,https://www.ebay.com/itm/375588258429?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,0.0
2025-10-31 17:09:04,"MSI MPG 321CURX QD-OLED 32"" UHD Curved Gaming Monitor, 240Hz/0.03ms HDR 400",739.99,1099.99,Shipping info unavailable,https://www.ebay.com/itm/256999901262?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,32.73
2025-10-31 17:09:04,Apple iPhone 16 A3081 T-Mobile Only 128GB Black Good,409.99,799.99,Shipping info unavailable,https://www.ebay.com/itm/176880660923?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,48.75
2025-10-31 17:09:04,JBL PartyBox Club 120 Portable Bluetooth Speaker with Lights & Mic Input - White,280.0,399.95,Shipping info unavailable,https://www.ebay.com/itm/157107124721?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,29.99
2025-10-31 17:09:04,Apple iPhone 15 A2846 256GB Unlocked Very Good Condition,472.99,949.99,Shipping info unavailable,https://www.ebay.com/itm/357341402304?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423,50.21
2025-10-31 17:09:04,Apple iPhone 15 Pro Max A2849 256GB Unlocked Very Good,624.99,624.99,Shipping info unavailable,https://www.ebay.com/itm/356227859677?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423,0.0
2025-10-31 17:09:04,Apple iPhone 14 128GB Network Unlocked Very Good Condition,289.99,289.99,Shipping info unavailable,https://www.ebay.com/itm/355095070816?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423,0.0
2025-10-31 17:09:05,Apple iPhone 16 256GB Factory Unlocked AT&T T-Mobile Verizon Excellent Condition,651.95,899.0,Shipping info unavailable,https://www.ebay.com/itm/305910464390?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423,27.48
2025-10-31 17:09:05,Apple MacBook Pro 2024 - M4 Pro 14CPU/20GPU 24GB 16.2in - 512GB SSD - Excellent,1700.0,3999.0,Shipping info unavailable,https://www.ebay.com/itm/167797496394?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407,57.49
2025-10-31 17:09:05,"ASUS VivoBook 16"" WUXGA Notebook Intel Core i7-13620H 16GB DDR4 RAM 512GB SSD",499.99,729.99,Shipping info unavailable,https://www.ebay.com/itm/296584849936?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407,31.51
2025-10-31 17:09:05,"Dell Latitude 7410 14"" 16GB 512GB SSD Core� i5-10310U 1.7GHz WIN11P,�Carbon",229.99,1859.0,Shipping info unavailable,https://www.ebay.com/itm/365829939363?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407,87.63
